x [px],y [px],u [px/frame],v [px/frame],magnitude
180,484,-2.919166726,-0.1989769718,2.925940227
180,500,-2.075619841,1.712224946,2.690708455
196,20,0.3927707333,-1.776224909,1.819132699
196,36,0.09845550405,-2.761099947,2.762854756
196,52,0.1824104906,-4.051079603,4.055184279
196,68,-0.3068698832,-1.973613768,1.997328323
196,84,-2.989839443,-2.132232388,3.672268352
196,100,-2.878987502,-1.262878927,3.143792649
196,116,-2.291219973,-1.51276131,2.745566562
196,132,0.5605273874,-2.924954837,2.978179268
196,148,2.159423137,-3.122967981,3.796845703
196,164,2.309320504,-2.68948449,3.544896051
196,180,2.335349598,-2.727763458,3.590898387
196,196,0.4000441773,-0.7344979447,0.836374662
196,212,0.0177802842,-0.4801800292,0.480509104
196,228,-0.5432607919,1.409309928,1.510392916
196,244,-1.447769101,4.596274656,4.818897808
196,260,-0.6879104837,4.393101985,4.446635344
196,276,-0.9932286872,3.999284551,4.120774217
196,292,-0.6286878098,2.008806419,2.104887548
196,308,-0.5102496908,1.374495744,1.466149139
196,324,-0.3302535918,0.3547012276,0.484644608
196,340,2.405904083,-1.48163709,2.825530556
196,356,2.309013784,-2.481328716,3.389474421
196,372,1.281876192,-2.895925851,3.166953284
196,388,-0.117994141,-3.204216133,3.206387944
196,404,-1.838383208,-2.723389435,3.285803225
196,420,-2.599589926,-2.44873013,3.571294868
196,436,-1.069273028,-1.382531966,1.747781292
196,452,-1.745000474,-0.4912537364,1.81283118
196,468,-4.547918739,-2.057825719,4.991814454
196,484,-4.317404834,-1.327016849,4.516741992
196,500,-2.948813518,-0.05364747344,2.949301479
212,20,2.274230802,-0.2892925724,2.292556637
212,36,0.9797671946,-1.946582463,2.179249192
212,52,-0.05242109587,-2.291964076,2.292563477
212,68,-1.529740703,-2.079820071,2.581812957
212,84,-3.214461316,-1.362247166,3.491200208
212,100,-2.975334256,-0.8781754861,3.102225994
212,116,-2.060136183,-1.234549501,2.40172304
212,132,-0.8184835782,-2.19733296,2.344821423
212,148,2.516867002,-2.419968071,3.491541919
212,164,2.784335121,-1.878993453,3.359038324
212,180,2.405602876,-0.9279670187,2.578380884
212,196,-0.0766667439,-0.4012084676,0.408467898
212,212,-0.759666785,0.3199702688,0.824302491
212,228,-0.8735884698,1.56804626,1.794972392
212,244,-0.9601659048,2.869157348,3.0255549
212,260,-0.7089389622,4.271942788,4.330368303
212,276,-0.3880627149,3.747823617,3.767860737
212,292,-0.6272414112,2.342711875,2.425227972
212,308,-0.3511750153,1.899870017,1.932053305
212,324,-0.3531614008,0.8149677243,0.88819782
212,340,2.961314482,-1.916190565,3.527204239
212,356,4.074971488,-1.628041047,4.388155681
212,372,2.943279111,-2.327541105,3.752377849
212,388,-0.2948196713,-2.597521188,2.614198722
212,404,-3.289883321,-2.917299843,4.397041123
212,420,-3.274847797,-2.498170447,4.11891778
212,436,-1.746128655,-2.791946851,3.293012678
212,452,-2.541270846,-1.816477831,3.123723615
212,468,-5.584577666,-2.799991741,6.247196288
212,484,-5.373178561,-2.091355646,5.765831795
212,500,-2.75958306,-3.770438169,4.672419357
228,20,4.827274446,1.891561986,5.184649007
228,36,1.34823623,-1.140515709,1.765932336
228,52,-0.5897331514,-1.299093874,1.426684998
228,68,-1.955556322,-0.7515596566,2.095004164
228,84,-4.018603928,1.104127177,4.167526167
228,100,-2.9417152,0.8975386787,3.07559165
228,116,-1.1886271,-0.4269592532,1.262984001
228,132,-0.8000029109,-1.445568411,1.652172112
228,148,2.430065605,-2.115344017,3.221785088
228,164,2.483386387,-1.844021447,3.093157455
228,180,1.005208655,-0.6273444871,1.1849074
228,196,-0.9163670433,-0.2547106036,0.951107801
228,212,-1.566480045,0.1164822359,1.570804839
228,228,-1.63860379,1.169086796,2.012904945
228,244,-0.8103670865,1.04036569,1.318732567
228,260,0.01971414343,1.371853659,1.371995302
228,276,-0.103012729,1.932067662,1.934811896
228,292,-0.1674940255,2.649662775,2.654951425
228,308,-0.1229994469,2.319351511,2.322610664
228,324,0.9339270928,0.4555000672,1.039086198
228,340,3.257306253,-3.271004257,4.616222793
228,356,4.361790666,-0.7202476337,4.420856757
228,372,2.908785696,-1.864432247,3.455016907
228,388,0.3182159707,-0.7317480769,0.797945269
228,404,-2.757442952,-1.949771348,3.377143755
228,420,-4.009330277,-2.091822043,4.522217236
228,436,-2.365771347,-2.686232975,3.579486229
228,452,-3.099178987,-2.058237399,3.720383258
228,468,-4.418848336,-2.364891787,5.011879266
228,484,-4.549572089,-5.381018175,7.046556804
228,500,-2.557815442,-5.227066019,5.819333209
244,20,4.73086078,1.135423412,4.865206064
244,36,1.748308534,1.391708389,2.23459951
244,52,-1.115326881,0.976733551,1.482552691
244,68,-2.943365847,2.27220063,3.71837306
244,84,-3.725886585,3.435121413,5.067769723
244,100,-1.312758318,1.636115598,2.097667431
244,116,-0.8639160115,1.156911252,1.443881754
244,132,-0.6767999308,-0.1969164978,0.704864706
244,148,0.5247825666,-1.988515668,2.05659702
244,164,1.889062336,-0.8326807668,2.064440304
244,180,0.2307117132,-0.1624762304,0.282181537
244,196,-0.2455242326,0.02676881873,0.246979186
244,212,-1.865542048,0.3451784055,1.897207228
244,228,-2.724169451,0.4976600689,2.769253463
244,244,-0.2045529532,-0.2246650733,0.303835985
244,260,-0.5795922136,0.8998055868,1.070316415
244,276,-0.4803415681,1.094745405,1.195489659
244,292,0.2138313119,1.393293798,1.409606838
244,308,1.202147308,1.622106166,2.019006331
244,324,0.9545629662,1.95868529,2.178907644
244,340,4.316500857,0.06978829918,4.317064982
244,356,4.539886073,-0.2946494375,4.549437751
244,372,2.562122455,-1.237116795,2.845158948
244,388,1.445249254,0.3026726617,1.476602907
244,404,1.413170453,-0.3605730412,1.458445627
244,420,-5.006609303,-1.029286409,5.111317562
244,436,-2.397044415,-1.781773937,2.986727354
244,452,-2.258545155,-1.925239364,2.96775552
244,468,-3.103584009,-2.771400968,4.160876954
244,484,-3.503941855,-5.864057861,6.831162648
244,500,-1.930800356,-5.591324191,5.915310324
260,20,3.769138289,-0.1766393604,3.77327509
260,36,1.231860855,2.226432017,2.544500087
260,52,-1.151509198,2.202384873,2.485251006
260,68,-1.906028962,2.526627279,3.164931565
260,84,-2.186570939,1.999757898,2.963127422
260,100,-1.721906907,1.83441402,2.515956715
260,116,-1.232707405,2.194494669,2.517016964
260,132,-0.5810007701,1.019104578,1.173088247
260,148,-0.3916505606,2.318040172,2.350893532
260,164,0.06069052449,3.571149767,3.571665438
260,180,0.06736115771,3.854104175,3.854692792
260,196,-0.2193486786,1.142811089,1.163671357
260,212,-1.595020487,0.8022677636,1.785419816
260,228,-0.6749145993,0.8080065823,1.052798344
260,244,-0.7382177292,0.3111878217,0.801126255
260,260,-0.9870012213,0.03435552885,0.987598964
260,276,-1.167687177,0.477706158,1.261624555
260,292,-0.6639203869,1.02350169,1.219977864
260,308,0.4602652348,1.620942948,1.685022293
260,324,3.023587039,3.263091345,4.448577717
260,340,4.800829482,1.936971267,5.176854393
260,356,5.270509259,0.5216864157,5.296265152
260,372,3.703472694,1.632022949,4.047123534
260,388,2.303797983,0.6100785089,2.383208118
260,404,1.896106976,1.017851238,2.15203225
260,420,0.4745290651,-0.3118367237,0.567820373
260,436,-1.815736891,-0.9905837921,2.068370544
260,452,-1.555505666,-1.50999649,2.167876213
260,468,-1.96863066,-2.124287211,2.896222165
260,484,-1.973151985,-1.992031706,2.803840058
260,500,-1.1540249,-3.342223262,3.535849234
276,20,2.386033736,-2.710941733,3.61142106
276,36,0.6064865156,1.505555925,1.623121849
276,52,-1.667384233,3.946952675,4.284694341
276,68,-2.643606887,3.139411338,4.104212582
276,84,-2.107013224,2.382074607,3.180217628
276,100,-1.346899007,1.965364816,2.382602735
276,116,-2.002053052,-0.9991726651,2.237534902
276,132,-1.613198982,1.695635806,2.340425547
276,148,-0.1436204586,4.131406048,4.13390164
276,164,0.2650993149,2.700655468,2.713635496
276,180,0.1501734283,4.568924572,4.571391889
276,196,0.2111316313,2.112676768,2.123200342
276,212,0.1409820691,1.106820587,1.115763306
276,228,-0.1270389104,0.5625457348,0.576711877
276,244,-0.6522010858,-0.174028577,0.675020149
276,260,-1.101442238,-0.4221590508,1.179573341
276,276,-1.136572182,0.0795312536,1.13935137
276,292,-0.6504947518,1.711555807,1.831001557
276,308,0.0134442772,2.526456416,2.526492187
276,324,1.401136488,3.411916205,3.688408281
276,340,2.228509771,2.537639498,3.377257766
276,356,3.169221792,4.295965229,5.338472068
276,372,4.508972225,4.221836806,6.176952043
276,388,3.046970766,2.200026198,3.758210494
276,404,1.593218881,2.166514059,2.689261901
276,420,-0.3531154106,0.9562572252,1.019371558
276,436,-2.238555759,0.784582957,2.372067095
276,452,-1.011433749,0.1672098918,1.025162122
276,468,-0.4551073448,0.1563932606,0.481229204
276,484,-0.954975789,-0.4119687766,1.040046648
276,500,-2.222121705,-0.8449146626,2.377331626
292,20,3.940720073,-2.586692935,4.713836551
292,36,1.307308098,0.4998559411,1.399610812
292,52,-2.174876936,3.524604376,4.141609071
292,68,-4.386733022,2.631033117,5.115247977
292,84,-2.5780523,3.033894275,3.981314875
292,100,-0.7789646048,2.691479457,2.801936388
292,116,0.9525041484,3.68050722,3.801762427
292,132,1.207207313,2.653295034,2.915016987
292,148,0.03625922085,2.11366345,2.113974435
292,164,0.3384116217,1.412166001,1.452148491
292,180,0.8493727974,1.050127611,1.350630278
292,196,0.5128551204,1.01029934,1.133015945
292,212,0.09746308635,0.08993648423,0.132618341
292,228,0.0720173567,-0.3769614013,0.3837791
292,244,-0.1173645474,-1.045814023,1.052378928
292,260,-0.08776672097,-0.6928385494,0.698375438
292,276,0.06271435401,0.2041094203,0.21352692
292,292,-1.11474229,1.879886556,2.185548864
292,308,-0.5042603197,2.238711806,2.294800431
292,324,0.6971963709,2.521801,2.616402695
292,340,4.374338868,1.256670606,4.551270322
292,356,4.299180946,2.587771587,5.017919748
292,372,3.595351827,2.420963096,4.334468488
292,388,3.017742439,2.72885668,4.068590445
292,404,0.688865652,3.465779029,3.533576116
292,420,-1.586182701,2.796593838,3.215106943
292,436,-0.5198402464,2.149524656,2.211490477
292,452,-0.227885519,1.756972009,1.771689152
292,468,0.2176700032,1.428179616,1.44467202
292,484,0.1182243034,0.3257709852,0.346559837
292,500,-1.332952323,-0.2772271925,1.361475968
308,20,1.885514122,-1.367778872,2.329373853
308,36,1.393855469,-0.851476032,1.633353759
308,52,-2.213342538,0.9382470661,2.403995164
308,68,-3.253701981,2.577499703,4.150913309
308,84,-2.387501309,3.083353791,3.899645253
308,100,-0.3906625059,2.311883816,2.344658605
308,116,0.5951487636,1.259104304,1.392675734
308,132,0.8951472865,0.4830358147,1.017158917
308,148,0.2316376138,0.3348597228,0.40716952
308,164,0.2051101751,-0.4454933185,0.490443147
308,180,0.5657499421,0.1273921134,0.579915293
308,196,0.3858608673,-0.03113276739,0.387114787
308,212,0.3771341956,-0.7999840202,0.884423334
308,228,0.3931749249,-0.938477965,1.017510399
308,244,0.008170526807,-1.34684325,1.346868033
308,260,-2.161674458,-0.8465054675,2.321509847
308,276,-4.394537688,0.3352522695,4.407307066
308,292,-2.662954689,0.846035792,2.794119582
308,308,-0.2785819696,1.211453128,1.243071436
308,324,3.658517018,0.5033038737,3.692974622
308,340,5.919035743,1.25832355,6.051310791
308,356,5.753294541,1.408479602,5.923192793
308,372,3.355812335,1.706136838,3.764622071
308,388,2.729029579,3.271171677,4.2600665
308,404,1.308998457,4.081553239,4.28632171
308,420,-1.190136636,4.422007043,4.579363657
308,436,-0.5109495677,3.470335997,3.507748764
308,452,-0.3129275511,2.787594605,2.805103801
